,Age,Attrition,Department,EducationField,Gender,EmployeeCount,YearsAtCompany,JobRole,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
3497,21,No,Research & Development,Life Sciences,Female,1,2,Research Scientist,4.0,2.0,4.0,2,3
3498,39,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,3.0,2.0,2.0,3,3
3499,36,No,Research & Development,Medical,Male,1,11,Sales Representative,1.0,4.0,3.0,4,3
3500,31,No,Research & Development,Life Sciences,Male,1,2,Sales Executive,3.0,4.0,3.0,3,3
3501,28,No,Sales,Marketing,Male,1,5,Sales Executive,1.0,2.0,1.0,3,3
3502,35,No,Research & Development,Other,Female,1,5,Manufacturing Director,4.0,4.0,3.0,3,3
3503,49,No,Sales,Medical,Female,1,9,Sales Executive,4.0,2.0,3.0,2,4
3504,34,No,Sales,Technical Degree,Male,1,3,Sales Executive,4.0,3.0,2.0,2,3
3505,29,No,Research & Development,Medical,Male,1,7,Research Scientist,4.0,2.0,2.0,1,3
3506,42,No,Sales,Life Sciences,Female,1,1,Healthcare Representative,2.0,4.0,3.0,4,3
3507,29,No,Sales,Other,Female,1,10,Healthcare Representative,2.0,4.0,2.0,1,4
3508,38,No,Research & Development,Medical,Female,1,7,Human Resources,3.0,3.0,4.0,2,3
3509,28,No,Sales,Life Sciences,Male,1,3,Manager,3.0,3.0,3.0,3,3
3510,18,Yes,Research & Development,Medical,Male,1,0,Laboratory Technician,3.0,3.0,3.0,4,3
3511,33,Yes,Research & Development,Life Sciences,Male,1,5,Sales Executive,1.0,1.0,3.0,2,3
3512,41,No,Research & Development,Medical,Male,1,1,Research Scientist,2.0,4.0,3.0,3,3
3513,31,Yes,Sales,Technical Degree,Female,1,2,Research Director,3.0,3.0,2.0,4,3
3514,37,No,Research & Development,Life Sciences,Male,1,6,Manufacturing Director,3.0,4.0,3.0,3,3
3515,27,No,Research & Development,Medical,Female,1,4,Healthcare Representative,4.0,3.0,3.0,3,3
3516,34,No,Sales,Marketing,Female,1,6,Laboratory Technician,2.0,3.0,2.0,3,3
3517,35,No,Research & Development,Life Sciences,Female,1,5,Laboratory Technician,3.0,3.0,1.0,2,3
3518,29,Yes,Research & Development,Life Sciences,Male,1,11,Sales Executive,4.0,1.0,1.0,1,3
3519,40,No,Research & Development,Medical,Male,1,18,Human Resources,2.0,3.0,2.0,1,3
3520,42,Yes,Sales,Life Sciences,Male,1,21,Laboratory Technician,3.0,1.0,2.0,1,3
3521,42,No,Research & Development,Life Sciences,Male,1,6,Laboratory Technician,2.0,1.0,4.0,2,4
3522,35,No,Research & Development,Medical,Male,1,8,Healthcare Representative,4.0,3.0,3.0,3,4
3523,24,No,Sales,Life Sciences,Female,1,4,Laboratory Technician,4.0,2.0,3.0,3,3
3524,28,Yes,Research & Development,Life Sciences,Male,1,1,Sales Executive,3.0,4.0,2.0,1,3
3525,26,No,Research & Development,Life Sciences,Male,1,8,Sales Representative,1.0,4.0,3.0,3,4
3526,30,No,Research & Development,Life Sciences,Female,1,10,Manufacturing Director,3.0,0.0,3.0,3,3
3527,40,No,Research & Development,Life Sciences,Male,1,1,Research Scientist,3.0,4.0,1.0,3,4
3528,35,No,Research & Development,Medical,Female,1,7,Research Scientist,3.0,2.0,4.0,3,3
3529,34,No,Research & Development,Life Sciences,Male,1,13,Research Director,4.0,1.0,3.0,3,3
3530,35,No,Research & Development,Medical,Female,1,2,Laboratory Technician,4.0,4.0,4.0,3,3
3531,43,Yes,Sales,Marketing,Female,1,4,Research Scientist,1.0,3.0,2.0,3,3
3532,32,No,Research & Development,Other,Female,1,1,Research Scientist,3.0,1.0,3.0,2,3
3533,56,No,Research & Development,Other,Male,1,5,Healthcare Representative,4.0,1.0,3.0,1,3
3534,29,No,Research & Development,Life Sciences,Male,1,10,Laboratory Technician,0.0,4.0,3.0,3,4
3535,19,No,Research & Development,Life Sciences,Male,1,1,Laboratory Technician,3.0,1.0,3.0,3,3
3536,45,No,Research & Development,Life Sciences,Female,1,3,Sales Representative,1.0,3.0,2.0,3,3
3537,37,No,Research & Development,Life Sciences,Male,1,14,Research Scientist,4.0,4.0,2.0,1,3
3538,20,No,Research & Development,Medical,Male,1,2,Research Director,1.0,3.0,2.0,3,3
3539,44,Yes,Human Resources,Human Resources,Male,1,6,Sales Executive,3.0,3.0,3.0,1,3
3540,53,No,Research & Development,Life Sciences,Male,1,7,Research Director,4.0,3.0,3.0,2,3
3541,29,No,Research & Development,Medical,Male,1,5,Sales Executive,2.0,4.0,2.0,3,3
3542,22,Yes,Research & Development,Medical,Male,1,0,Sales Representative,3.0,4.0,3.0,2,4
3543,46,No,Research & Development,Life Sciences,Male,1,26,Research Scientist,3.0,1.0,3.0,3,3
3544,44,No,Research & Development,Life Sciences,Male,1,0,Sales Representative,4.0,3.0,3.0,3,3
3545,33,No,Research & Development,Life Sciences,Female,1,5,Manager,2.0,3.0,3.0,1,3
3546,41,Yes,Research & Development,Life Sciences,Male,1,1,Sales Representative,1.0,1.0,1.0,4,3
3547,30,No,Sales,Marketing,Male,1,4,Sales Executive,3.0,1.0,3.0,2,3
3548,40,No,Sales,Medical,Male,1,0,Manufacturing Director,2.0,2.0,3.0,4,3
3549,50,No,Research & Development,Life Sciences,Female,1,2,Healthcare Representative,4.0,1.0,3.0,3,4
3550,28,No,Research & Development,Technical Degree,Male,1,6,Research Scientist,4.0,1.0,3.0,3,3
3551,46,No,Research & Development,Other,Male,1,4,Manager,4.0,2.0,3.0,3,4
3552,35,No,Sales,Marketing,Male,1,7,Laboratory Technician,3.0,1.0,3.0,2,4
3553,24,Yes,Human Resources,Human Resources,Male,1,1,Manufacturing Director,4.0,2.0,1.0,3,3
3554,33,No,Research & Development,Medical,Female,1,10,Sales Executive,2.0,3.0,2.0,2,3
3555,36,No,Research & Development,Medical,Male,1,7,Sales Executive,3.0,3.0,3.0,4,3
3556,30,No,Sales,Marketing,Male,1,10,Sales Executive,3.0,3.0,2.0,3,3
3557,44,No,Research & Development,Medical,Male,1,20,Research Scientist,4.0,4.0,3.0,1,3
3558,20,No,Research & Development,Medical,Male,1,2,Human Resources,3.0,4.0,3.0,2,3
3559,46,No,Sales,Medical,Female,1,6,Sales Executive,4.0,4.0,2.0,3,4
3560,42,No,Research & Development,Medical,Male,1,4,Sales Executive,4.0,1.0,4.0,2,3
3561,60,No,Sales,Life Sciences,Male,1,11,Sales Executive,2.0,4.0,3.0,3,3
3562,32,No,Sales,Life Sciences,Female,1,2,Sales Executive,3.0,2.0,3.0,3,3
3563,32,No,Research & Development,Life Sciences,Female,1,8,Research Scientist,4.0,3.0,3.0,3,3
3564,36,No,Sales,Marketing,Male,1,7,Healthcare Representative,3.0,1.0,3.0,2,3
3565,33,No,Sales,Marketing,Male,1,14,Research Scientist,1.0,4.0,3.0,3,3
3566,40,No,Research & Development,Medical,Female,1,5,Research Scientist,2.0,2.0,4.0,1,3
3567,25,No,Research & Development,Medical,Female,1,4,Laboratory Technician,3.0,4.0,3.0,3,4
3568,30,No,Sales,Marketing,Female,1,11,Research Scientist,4.0,2.0,3.0,2,3
3569,42,No,Human Resources,Medical,Male,1,1,Sales Executive,1.0,1.0,3.0,3,3
3570,35,No,Research & Development,Life Sciences,Male,1,13,Sales Executive,3.0,4.0,2.0,2,4
3571,27,No,Research & Development,Life Sciences,Male,1,9,Manufacturing Director,1.0,1.0,2.0,3,4
3572,54,No,Research & Development,Medical,Male,1,5,Sales Representative,4.0,3.0,1.0,2,3
3573,44,No,Human Resources,Life Sciences,Male,1,10,Laboratory Technician,1.0,4.0,3.0,3,4
3574,19,Yes,Sales,Other,Male,1,1,Healthcare Representative,1.0,2.0,4.0,3,3
3575,29,No,Research & Development,Life Sciences,Male,1,3,Manufacturing Director,1.0,4.0,3.0,3,4
3576,54,No,Research & Development,Life Sciences,Male,1,10,Sales Executive,4.0,4.0,3.0,3,3
3577,31,No,Research & Development,Life Sciences,Male,1,6,Laboratory Technician,3.0,1.0,2.0,3,3
3578,31,No,Sales,Marketing,Female,1,10,Sales Executive,3.0,1.0,3.0,4,3
3579,59,No,Research & Development,Technical Degree,Male,1,6,Research Scientist,3.0,4.0,3.0,3,3
3580,43,No,Research & Development,Life Sciences,Male,1,8,Laboratory Technician,3.0,4.0,3.0,3,3
3581,49,No,Sales,Life Sciences,Male,1,1,Research Scientist,1.0,3.0,4.0,2,3
3582,36,No,Sales,Marketing,Female,1,11,Laboratory Technician,3.0,2.0,2.0,3,3
3583,48,No,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,4.0,2.0,2.0,4,3
3584,27,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,1.0,3.0,3.0,3,3
3585,29,No,Sales,Medical,Male,1,6,Laboratory Technician,3.0,4.0,3.0,3,3
3586,48,No,Sales,Marketing,Male,1,1,Manufacturing Director,4.0,4.0,4.0,3,3
3587,29,No,Research & Development,Technical Degree,Female,1,7,Healthcare Representative,4.0,4.0,2.0,3,3
3588,34,No,Sales,Medical,Female,1,1,Laboratory Technician,3.0,3.0,2.0,3,3
3589,44,No,Research & Development,Life Sciences,Female,1,22,Laboratory Technician,2.0,2.0,3.0,3,3
3590,33,No,Research & Development,Life Sciences,Female,1,9,Research Scientist,4.0,3.0,3.0,4,3
3591,19,No,Sales,Marketing,Male,1,1,Laboratory Technician,2.0,4.0,3.0,3,4
3592,23,No,Sales,Medical,Male,1,1,Laboratory Technician,4.0,3.0,3.0,3,3
3593,25,Yes,Research & Development,Life Sciences,Male,1,1,Manufacturing Director,3.0,4.0,3.0,3,3
3594,26,No,Human Resources,Life Sciences,Male,1,8,Research Scientist,3.0,4.0,2.0,3,3
3595,45,Yes,Human Resources,Human Resources,Male,1,24,Laboratory Technician,1.0,2.0,3.0,3,3
3596,55,No,Research & Development,Life Sciences,Female,1,33,Manager,4.0,2.0,3.0,4,4
3597,21,Yes,Research & Development,Medical,Female,1,2,Research Scientist,1.0,3.0,1.0,3,3
3598,46,No,Research & Development,Life Sciences,Male,1,11,Manufacturing Director,4.0,2.0,3.0,1,3
3599,34,No,Sales,Medical,Male,1,3,Sales Representative,3.0,1.0,3.0,2,3
3600,51,No,Research & Development,Life Sciences,Male,1,29,Research Director,4.0,2.0,2.0,3,3
3601,59,No,Research & Development,Life Sciences,Male,1,9,Research Scientist,4.0,4.0,2.0,3,4
3602,34,No,Sales,Medical,Female,1,11,Research Scientist,3.0,2.0,4.0,3,3
3603,28,No,Research & Development,Other,Female,1,4,Manager,4.0,3.0,2.0,3,3
3604,44,No,Research & Development,Life Sciences,Male,1,25,Research Scientist,3.0,1.0,2.0,1,3
3605,34,No,Sales,Life Sciences,Male,1,10,Sales Executive,3.0,2.0,4.0,3,3
3606,35,No,Research & Development,Life Sciences,Male,1,3,Healthcare Representative,3.0,3.0,3.0,3,3
3607,42,No,Research & Development,Life Sciences,Female,1,1,Manager,2.0,2.0,3.0,3,3
3608,43,No,Research & Development,Medical,Female,1,21,Laboratory Technician,4.0,4.0,4.0,4,3
3609,36,No,Research & Development,Medical,Male,1,16,Healthcare Representative,3.0,2.0,3.0,2,4
3610,44,Yes,Research & Development,Life Sciences,Female,1,10,Laboratory Technician,1.0,4.0,3.0,3,3
3611,28,No,Research & Development,Life Sciences,Female,1,2,Sales Representative,4.0,4.0,3.0,3,3
3612,51,No,Sales,Medical,Male,1,7,Research Scientist,2.0,3.0,2.0,3,3
3613,30,No,Research & Development,Other,Male,1,8,Research Scientist,3.0,3.0,3.0,3,3
3614,29,Yes,Research & Development,Technical Degree,Female,1,7,Sales Representative,2.0,3.0,3.0,3,3
3615,28,No,Sales,Life Sciences,Female,1,3,Sales Representative,4.0,1.0,2.0,3,3
3616,25,No,Research & Development,Life Sciences,Male,1,2,Research Scientist,4.0,2.0,2.0,3,4
3617,32,No,Research & Development,Other,Female,1,10,Sales Executive,3.0,4.0,4.0,3,3
3618,45,No,Research & Development,Medical,Male,1,0,Laboratory Technician,2.0,2.0,3.0,3,3
3619,39,No,Sales,Marketing,Female,1,19,Laboratory Technician,3.0,2.0,3.0,3,3
3620,58,No,Research & Development,Other,Male,1,2,Laboratory Technician,1.0,3.0,3.0,1,3
3621,32,Yes,Research & Development,Technical Degree,Female,1,10,Sales Executive,4.0,3.0,3.0,3,3
3622,39,Yes,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,3.0,1.0,3.0,2,4
3623,30,No,Sales,Marketing,Male,1,9,Research Director,1.0,4.0,3.0,4,3
3624,36,No,Sales,Marketing,Male,1,7,Sales Executive,4.0,3.0,3.0,2,3
3625,46,No,Sales,Medical,Male,1,7,Research Scientist,4.0,1.0,4.0,2,3
3626,28,No,Research & Development,Medical,Male,1,9,Sales Executive,3.0,4.0,3.0,2,3
3627,50,No,Research & Development,Medical,Female,1,3,Laboratory Technician,4.0,1.0,3.0,2,4
3628,40,Yes,Sales,Other,Male,1,5,Laboratory Technician,4.0,2.0,3.0,2,3
3629,52,Yes,Research & Development,Technical Degree,Male,1,8,Laboratory Technician,2.0,2.0,2.0,3,3
3630,30,No,Research & Development,Medical,Female,1,9,Sales Executive,2.0,1.0,3.0,2,3
3631,39,No,Research & Development,Medical,Male,1,8,Healthcare Representative,1.0,3.0,3.0,3,3
3632,31,No,Research & Development,Medical,Male,1,10,Sales Executive,4.0,3.0,2.0,2,3
3633,41,No,Sales,Life Sciences,Female,1,19,Research Director,3.0,2.0,3.0,3,3
3634,31,Yes,Research & Development,Life Sciences,Male,1,3,Sales Executive,4.0,2.0,4.0,3,3
3635,44,Yes,Sales,Life Sciences,Male,1,3,Laboratory Technician,1.0,1.0,4.0,3,3
3636,42,No,Research & Development,Life Sciences,Male,1,20,Laboratory Technician,3.0,3.0,2.0,2,3
3637,55,No,Sales,Technical Degree,Male,1,19,Manufacturing Director,4.0,3.0,3.0,3,3
3638,56,No,Sales,Medical,Female,1,7,Manufacturing Director,4.0,2.0,3.0,3,3
3639,40,No,Research & Development,Life Sciences,Male,1,4,Laboratory Technician,3.0,3.0,3.0,3,3
3640,34,No,Research & Development,Technical Degree,Male,1,9,Research Director,4.0,4.0,2.0,3,4
3641,40,No,Sales,Medical,Male,1,9,Sales Executive,3.0,4.0,3.0,2,3
3642,41,No,Sales,Other,Female,1,9,Healthcare Representative,3.0,1.0,3.0,2,3
3643,35,No,Sales,Technical Degree,Male,1,9,Manager,3.0,3.0,3.0,2,3
3644,51,No,Sales,Life Sciences,Male,1,33,Manufacturing Director,3.0,2.0,3.0,3,3
3645,38,No,Sales,Life Sciences,Female,1,7,Research Scientist,2.0,1.0,3.0,2,3
3646,34,No,Sales,Life Sciences,Male,1,10,Research Scientist,3.0,1.0,4.0,4,3
3647,25,No,Research & Development,Medical,Female,1,3,Research Scientist,4.0,4.0,2.0,3,3
3648,58,Yes,Sales,Technical Degree,Male,1,10,Sales Executive,3.0,1.0,2.0,4,3
3649,40,No,Research & Development,Medical,Female,1,4,Research Scientist,2.0,2.0,3.0,1,4
3650,36,No,Sales,Life Sciences,Male,1,15,Research Scientist,1.0,1.0,2.0,3,3
3651,48,No,Research & Development,Life Sciences,Male,1,10,Research Scientist,4.0,4.0,3.0,2,4
3652,27,No,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,3.0,4.0,3.0,3,3
3653,51,No,Research & Development,Medical,Female,1,5,Manufacturing Director,4.0,2.0,2.0,3,3
3654,18,No,Research & Development,Medical,Male,1,0,Sales Executive,4.0,4.0,0.0,3,4
3655,35,No,Research & Development,Other,Female,1,9,Research Director,4.0,4.0,3.0,2,3
3656,27,No,Research & Development,Medical,Female,1,6,Research Director,4.0,4.0,3.0,4,3
3657,55,Yes,Research & Development,Technical Degree,Male,1,19,Human Resources,1.0,3.0,2.0,4,3
3658,56,No,Research & Development,Life Sciences,Male,1,19,Laboratory Technician,4.0,2.0,3.0,3,3
3659,34,No,Sales,Life Sciences,Male,1,5,Research Scientist,1.0,3.0,3.0,3,3
3660,40,No,Research & Development,Life Sciences,Male,1,12,Sales Executive,2.0,3.0,3.0,2,3
3661,34,No,Research & Development,Life Sciences,Male,1,8,Research Scientist,2.0,3.0,3.0,4,3
3662,31,Yes,Research & Development,Medical,Female,1,1,Manufacturing Director,3.0,4.0,4.0,1,3
3663,35,Yes,Research & Development,Medical,Male,1,4,Manufacturing Director,4.0,3.0,2.0,3,3
3664,38,No,Research & Development,Medical,Female,1,4,Sales Representative,4.0,3.0,3.0,2,3
3665,34,No,Research & Development,Other,Female,1,14,Laboratory Technician,3.0,4.0,4.0,3,4
3666,28,No,Research & Development,Life Sciences,Female,1,5,Healthcare Representative,3.0,1.0,3.0,3,3
3667,31,Yes,Research & Development,Life Sciences,Male,1,10,Sales Executive,4.0,3.0,2.0,2,3
3668,39,No,Research & Development,Technical Degree,Female,1,5,Healthcare Representative,1.0,4.0,4.0,3,3
3669,51,No,Research & Development,Medical,Male,1,4,Sales Executive,2.0,2.0,3.0,2,3
3670,41,No,Research & Development,Life Sciences,Male,1,6,Sales Executive,4.0,4.0,2.0,3,3
3671,37,No,Research & Development,Medical,Female,1,6,Healthcare Representative,3.0,3.0,3.0,4,3
3672,33,No,Research & Development,Medical,Female,1,5,Sales Executive,2.0,4.0,4.0,3,3
3673,32,No,Research & Development,Medical,Male,1,3,Research Director,3.0,2.0,2.0,3,3
3674,39,No,Research & Development,Life Sciences,Male,1,6,Sales Executive,3.0,3.0,3.0,3,3
3675,25,No,Research & Development,Life Sciences,Male,1,3,Sales Executive,1.0,3.0,2.0,2,3
3676,52,No,Research & Development,Life Sciences,Male,1,5,Sales Executive,4.0,3.0,2.0,3,3
3677,43,No,Research & Development,Medical,Male,1,20,Laboratory Technician,1.0,3.0,1.0,3,3
3678,27,No,Research & Development,Life Sciences,Male,1,6,Human Resources,4.0,4.0,3.0,3,3
3679,27,Yes,Research & Development,Life Sciences,Female,1,8,Research Scientist,4.0,3.0,3.0,4,3
3680,26,No,Research & Development,Other,Male,1,4,Laboratory Technician,1.0,4.0,3.0,3,4
3681,42,No,Sales,Marketing,Female,1,20,Research Scientist,0.0,1.0,3.0,3,3
3682,52,No,Research & Development,Life Sciences,Female,1,5,Healthcare Representative,3.0,1.0,1.0,3,3
3683,37,No,Research & Development,Life Sciences,Male,1,3,Manager,1.0,3.0,3.0,3,3
3684,35,No,Research & Development,Medical,Female,1,2,Research Director,3.0,4.0,3.0,3,3
3685,25,No,Research & Development,Medical,Male,1,3,Sales Executive,1.0,4.0,2.0,1,3
3686,26,No,Research & Development,Life Sciences,Male,1,7,Research Scientist,3.0,1.0,3.0,2,4
3687,29,No,Sales,Life Sciences,Male,1,10,Laboratory Technician,2.0,1.0,2.0,2,3
3688,49,Yes,Sales,Medical,Female,1,4,Healthcare Representative,1.0,1.0,3.0,3,3
3689,29,Yes,Sales,Marketing,Female,1,8,Laboratory Technician,3.0,4.0,3.0,3,3
3690,54,No,Sales,Medical,Female,1,20,Manager,4.0,4.0,2.0,2,3
3691,58,No,Sales,Life Sciences,Female,1,9,Laboratory Technician,4.0,1.0,3.0,3,3
3692,55,No,Research & Development,Life Sciences,Female,1,7,Research Scientist,2.0,4.0,4.0,3,3
3693,36,No,Research & Development,Medical,Male,1,5,Sales Executive,1.0,2.0,3.0,3,3
3694,31,Yes,Sales,Life Sciences,Male,1,1,Manager,2.0,3.0,3.0,3,3
3695,30,No,Sales,Life Sciences,Male,1,3,Sales Executive,4.0,1.0,3.0,3,3
3696,31,No,Research & Development,Medical,Male,1,3,Laboratory Technician,1.0,2.0,4.0,3,3
3697,34,No,Sales,Marketing,Female,1,4,Manager,4.0,1.0,3.0,4,3
3698,31,Yes,Sales,Technical Degree,Male,1,1,Research Scientist,1.0,2.0,4.0,1,3
3699,27,No,Human Resources,Medical,Male,1,5,Sales Executive,2.0,1.0,4.0,3,3
3700,36,No,Sales,Marketing,Male,1,10,Research Scientist,1.0,4.0,2.0,2,3
3701,36,No,Research & Development,Other,Female,1,3,Research Director,3.0,1.0,2.0,3,3
3702,47,No,Research & Development,Life Sciences,Female,1,6,Sales Executive,1.0,4.0,2.0,3,3
3703,25,Yes,Sales,Life Sciences,Male,1,3,Research Scientist,1.0,1.0,3.0,2,3
3704,37,No,Sales,Medical,Male,1,6,Healthcare Representative,3.0,3.0,1.0,3,4
3705,56,No,Research & Development,Other,Male,1,3,Sales Representative,1.0,1.0,4.0,3,3
3706,47,No,Research & Development,Medical,Male,1,20,Laboratory Technician,1.0,3.0,4.0,3,3
3707,24,No,Research & Development,Other,Male,1,5,Manufacturing Director,4.0,3.0,3.0,3,3
3708,32,No,Sales,Marketing,Male,1,4,Research Scientist,4.0,4.0,2.0,3,3
3709,34,No,Research & Development,Medical,Male,1,5,Sales Executive,4.0,2.0,2.0,3,3
3710,41,No,Research & Development,Medical,Female,1,4,Sales Executive,2.0,3.0,2.0,3,3
3711,40,No,Sales,Life Sciences,Male,1,8,Sales Executive,3.0,3.0,4.0,2,3
3712,31,No,Research & Development,Medical,Male,1,13,Human Resources,1.0,4.0,3.0,3,3
3713,46,Yes,Research & Development,Medical,Male,1,7,Manufacturing Director,1.0,4.0,4.0,3,3
3714,39,Yes,Research & Development,Medical,Male,1,1,Manufacturing Director,1.0,1.0,4.0,2,3
3715,31,Yes,Sales,Medical,Male,1,10,Sales Executive,3.0,2.0,3.0,3,3
3716,45,No,Sales,Marketing,Male,1,7,Sales Executive,2.0,1.0,3.0,3,3
3717,31,No,Research & Development,Life Sciences,Male,1,3,Human Resources,4.0,2.0,3.0,3,3
3718,31,Yes,Research & Development,Life Sciences,Male,1,2,Laboratory Technician,2.0,4.0,1.0,3,4
3719,45,No,Research & Development,Life Sciences,Female,1,3,Research Scientist,2.0,4.0,4.0,3,3
3720,48,No,Research & Development,Technical Degree,Male,1,2,Research Scientist,3.0,1.0,3.0,3,3
3721,34,Yes,Research & Development,Medical,Male,1,2,Research Scientist,1.0,3.0,3.0,3,3
3722,40,No,Research & Development,Other,Female,1,9,Sales Executive,4.0,2.0,3.0,2,3
3723,28,No,Research & Development,Technical Degree,Female,1,5,Research Scientist,4.0,1.0,3.0,3,3
3724,44,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,3.0,3.0,3.0,2,3
3725,53,No,Research & Development,Technical Degree,Male,1,9,Manager,4.0,2.0,2.0,3,4
3726,49,No,Research & Development,Life Sciences,Male,1,3,Laboratory Technician,1.0,3.0,2.0,1,3
3727,40,No,Research & Development,Life Sciences,Male,1,3,Laboratory Technician,3.0,3.0,4.0,3,3
3728,44,No,Research & Development,Other,Male,1,5,Research Scientist,4.0,2.0,2.0,4,3
3729,33,No,Human Resources,Medical,Female,1,4,Sales Executive,4.0,1.0,3.0,3,3
3730,34,No,Research & Development,Life Sciences,Female,1,13,Sales Representative,4.0,1.0,3.0,3,3
3731,30,No,Sales,Technical Degree,Male,1,2,Laboratory Technician,4.0,3.0,2.0,3,4
3732,42,No,Research & Development,Medical,Female,1,12,Sales Executive,1.0,4.0,3.0,3,4
3733,44,No,Research & Development,Life Sciences,Female,1,1,Manufacturing Director,1.0,3.0,2.0,3,3
3734,30,No,Research & Development,Life Sciences,Male,1,1,Manufacturing Director,3.0,3.0,2.0,3,3
3735,57,No,Sales,Life Sciences,Male,1,12,Research Scientist,2.0,3.0,2.0,2,3
